Order ID,Order Date,Category,Sub-Category,Region,Ship Mode,Sales,Quantity,Discount,Profit,Customer ID
ORD-03133,2024-12-09,Furniture,Chairs,West,Second Class,385.13,9,0.18,0.24,CUST-1007
ORD-01610,2024-12-10,Furniture,Chairs,East,Same Day,226.23,3,0.05,100.12,CUST-1884
ORD-00926,2024-12-10,Furniture,Chairs,Central,Same Day,187.84,1,0.04,20.26,CUST-1346
ORD-00806,2024-12-10,Furniture,Furnishings,South,First Class,10.99,8,0.29,1.53,CUST-1668
ORD-01362,2024-12-11,Office Supplies,Binders,East,Second Class,586.03,9,0.21,68.7,CUST-1774
ORD-02970,2024-12-11,Furniture,Tables,East,Same Day,43.84,2,0.19,9.72,CUST-1333
ORD-03246,2024-12-11,Technology,Copiers,Central,First Class,739.42,3,0.17,306.21,CUST-1446
ORD-00951,2024-12-11,Technology,Accessories,West,First Class,373.38,3,0.15,146.62,CUST-1432
ORD-02205,2024-12-12,Furniture,Bookcases,East,Second Class,827.79,3,0.12,356.57,CUST-1521
ORD-02687,2024-12-12,Furniture,Chairs,South,Standard Class,584.97,4,0.24,67.79,CUST-1108
ORD-02930,2024-12-12,Technology,Accessories,South,First Class,203.64,9,0.14,56.42,CUST-1942
ORD-02563,2024-12-12,Furniture,Tables,East,Standard Class,291.12,1,0.02,-31.39,CUST-1942
ORD-01655,2024-12-14,Technology,Machines,East,First Class,628.77,1,0.12,-59.59,CUST-1616
ORD-00640,2024-12-14,Technology,Accessories,East,Same Day,858.4,8,0.26,-80.57,CUST-1484
ORD-02761,2024-12-14,Furniture,Tables,Central,Same Day,132.84,4,0.01,16.99,CUST-1457
ORD-01423,2024-12-15,Furniture,Bookcases,South,Second Class,452.86,1,0.29,147.03,CUST-1580
ORD-00625,2024-12-15,Technology,Phones,East,First Class,502.17,10,0.07,160.45,CUST-1436
ORD-02891,2024-12-15,Furniture,Bookcases,Central,Second Class,561.51,1,0.2,28.39,CUST-1895
ORD-01934,2024-12-16,Furniture,Bookcases,East,Same Day,725.56,6,0.17,28.3,CUST-1791
ORD-01719,2024-12-16,Furniture,Tables,Central,Standard Class,677.14,2,0.3,115.18,CUST-1675
ORD-00242,2024-12-16,Furniture,Furnishings,South,Standard Class,570.2,2,0.27,181.2,CUST-1235
ORD-03268,2024-12-16,Furniture,Furnishings,Central,First Class,842.32,8,0.06,94.76,CUST-1910
ORD-01811,2024-12-17,Furniture,Chairs,South,First Class,842.62,1,0.19,155.86,CUST-1265
ORD-01238,2024-12-18,Office Supplies,Art,East,Second Class,243.82,4,0.13,59.25,CUST-1157
ORD-02962,2024-12-19,Furniture,Chairs,South,Second Class,294.55,3,0.07,67.81,CUST-1794
ORD-00143,2024-12-19,Furniture,Tables,South,Same Day,528.83,10,0.05,-0.86,CUST-1289
ORD-02741,2024-12-19,Furniture,Chairs,Central,First Class,251.25,5,0.11,-49.1,CUST-1317
ORD-00928,2024-12-19,Technology,Machines,East,Same Day,866.25,7,0.08,177.37,CUST-1376
ORD-02846,2024-12-20,Office Supplies,Paper,East,Standard Class,578.49,4,0.29,155.09,CUST-1860
ORD-00273,2024-12-20,Technology,Accessories,South,Standard Class,148.89,6,0.25,21.83,CUST-1886
ORD-01223,2024-12-20,Technology,Phones,Central,Standard Class,564.95,2,0.1,78.58,CUST-1713
ORD-02676,2024-12-21,Technology,Accessories,Central,Standard Class,73.82,9,0.26,9.84,CUST-1184
ORD-00413,2024-12-21,Technology,Phones,South,First Class,434.22,9,0.08,-68.41,CUST-1866
ORD-00591,2024-12-21,Office Supplies,Paper,West,Same Day,844.89,6,0.25,-111.9,CUST-1893
ORD-01391,2024-12-21,Technology,Copiers,East,First Class,56.74,5,0.12,-0.93,CUST-1550
ORD-02274,2024-12-21,Furniture,Bookcases,West,Second Class,214.23,1,0.29,-15.86,CUST-1068
ORD-01721,2024-12-22,Furniture,Tables,Central,Same Day,969.23,10,0.29,100.48,CUST-1547
ORD-02503,2024-12-22,Furniture,Tables,West,Second Class,683.25,4,0.08,107.3,CUST-1040
ORD-00175,2024-12-22,Office Supplies,Paper,East,Second Class,794.15,4,0.24,-168.38,CUST-1567
ORD-02358,2024-12-22,Furniture,Chairs,Central,Second Class,608.78,7,0.06,268.38,CUST-1577
ORD-00319,2024-12-22,Furniture,Furnishings,South,Second Class,103.78,2,0.24,-14.84,CUST-1012
ORD-02527,2024-12-22,Office Supplies,Paper,South,First Class,798.64,3,0.07,132.33,CUST-1343
ORD-02530,2024-12-22,Technology,Phones,Central,Second Class,442.89,8,0.19,28.28,CUST-1926
ORD-00480,2024-12-23,Office Supplies,Art,Central,Same Day,777.0,8,0.27,2.75,CUST-1293
ORD-00116,2024-12-23,Furniture,Chairs,West,First Class,364.66,4,0.18,-85.93,CUST-1271
ORD-02835,2024-12-23,Furniture,Chairs,Central,First Class,361.01,4,0.26,33.54,CUST-1385
ORD-00162,2024-12-24,Technology,Machines,South,Second Class,813.38,2,0.21,292.29,CUST-1037
ORD-00890,2024-12-25,Office Supplies,Storage,South,Standard Class,459.07,7,0.17,32.26,CUST-1341
ORD-00816,2024-12-25,Furniture,Tables,East,Second Class,267.03,10,0.26,79.99,CUST-1746
ORD-00302,2024-12-25,Furniture,Chairs,West,First Class,172.19,6,0.16,47.21,CUST-1738
ORD-00984,2024-12-26,Furniture,Furnishings,West,Standard Class,30.84,3,0.27,7.97,CUST-1703
ORD-00715,2024-12-26,Technology,Phones,South,First Class,64.77,2,0.09,-3.63,CUST-1065
ORD-01731,2024-12-26,Technology,Copiers,Central,Standard Class,258.69,9,0.12,39.81,CUST-1200
ORD-02796,2024-12-27,Office Supplies,Paper,Central,Standard Class,30.62,5,0.06,10.27,CUST-1022
ORD-01503,2024-12-27,Office Supplies,Binders,Central,Second Class,231.19,10,0.25,-20.29,CUST-1455
ORD-01906,2024-12-28,Office Supplies,Paper,South,Standard Class,411.83,3,0.16,-12.22,CUST-1054
ORD-02360,2024-12-28,Furniture,Bookcases,South,Second Class,592.11,10,0.24,129.25,CUST-1253
ORD-00404,2024-12-28,Technology,Accessories,West,First Class,393.53,10,0.18,-13.72,CUST-1902
ORD-00558,2024-12-29,Office Supplies,Art,East,First Class,770.83,6,0.11,2.16,CUST-1069
ORD-02532,2024-12-29,Office Supplies,Storage,Central,Standard Class,567.09,2,0.08,162.37,CUST-1399
ORD-01363,2024-12-30,Office Supplies,Binders,West,First Class,99.64,10,0.27,16.77,CUST-1872
ORD-02844,2024-12-30,Furniture,Tables,East,Second Class,317.94,10,0.03,127.44,CUST-1783
ORD-00407,2024-12-30,Technology,Copiers,East,Standard Class,566.66,10,0.17,109.93,CUST-1427
ORD-02896,2024-12-30,Technology,Accessories,Central,Same Day,279.39,8,0.13,0.82,CUST-1326
ORD-00467,2024-12-31,Office Supplies,Art,Central,Second Class,895.37,5,0.05,252.56,CUST-1952
ORD-00220,2024-12-31,Technology,Machines,West,Second Class,836.47,1,0.29,41.81,CUST-1736
ORD-01050,2024-12-31,Technology,Phones,East,Standard Class,993.8,8,0.3,125.21,CUST-1005
ORD-02090,2025-01-01,Office Supplies,Art,Central,First Class,772.47,1,0.17,84.44,CUST-1568
ORD-02214,2025-01-01,Technology,Phones,Central,Same Day,541.47,7,0.12,187.23,CUST-1018
ORD-02652,2025-01-01,Office Supplies,Storage,South,Second Class,262.5,2,0.19,74.16,CUST-1727
ORD-02375,2025-01-02,Furniture,Tables,Central,First Class,594.88,9,0.15,-66.76,CUST-1041
ORD-00244,2025-01-02,Office Supplies,Binders,West,Second Class,754.73,7,0.28,-32.92,CUST-1577
ORD-01245,2025-01-02,Furniture,Furnishings,East,Same Day,808.17,6,0.21,-139.74,CUST-1883
ORD-02572,2025-01-03,Office Supplies,Binders,South,First Class,878.18,1,0.29,302.01,CUST-1421
ORD-03073,2025-01-03,Office Supplies,Storage,Central,Second Class,722.15,2,0.29,97.8,CUST-1663
ORD-01244,2025-01-03,Office Supplies,Paper,Central,Standard Class,392.95,8,0.01,181.6,CUST-1431
ORD-01416,2025-01-04,Office Supplies,Binders,West,Same Day,571.72,3,0.08,156.1,CUST-1576
ORD-01837,2025-01-04,Furniture,Furnishings,Central,Second Class,700.02,7,0.27,-135.12,CUST-1116
ORD-01115,2025-01-04,Technology,Copiers,West,Standard Class,592.96,10,0.1,103.52,CUST-1413
ORD-02592,2025-01-04,Office Supplies,Binders,Central,Second Class,247.98,3,0.27,-29.09,CUST-1308
ORD-00710,2025-01-04,Furniture,Tables,South,Second Class,664.2,8,0.08,128.53,CUST-1828
ORD-01583,2025-01-04,Office Supplies,Binders,East,Standard Class,714.25,10,0.11,-189.31,CUST-1494
ORD-00944,2025-01-05,Office Supplies,Storage,South,Second Class,266.47,9,0.21,47.59,CUST-1146
ORD-02169,2025-01-05,Furniture,Bookcases,East,Second Class,954.81,1,0.18,-43.79,CUST-1843
ORD-02805,2025-01-05,Furniture,Bookcases,West,Standard Class,614.59,7,0.17,-19.32,CUST-1904
ORD-02759,2025-01-05,Technology,Accessories,East,Second Class,487.73,1,0.11,77.55,CUST-1286
ORD-02575,2025-01-05,Furniture,Tables,Central,First Class,540.69,8,0.1,-85.43,CUST-1197
ORD-01377,2025-01-06,Furniture,Furnishings,East,Standard Class,98.21,7,0.17,37.43,CUST-1396
ORD-01687,2025-01-07,Furniture,Furnishings,Central,Second Class,408.83,10,0.21,64.28,CUST-1640
ORD-02051,2025-01-07,Office Supplies,Storage,West,Second Class,948.15,10,0.22,23.14,CUST-1274
ORD-00178,2025-01-07,Furniture,Furnishings,East,First Class,522.92,5,0.05,-20.8,CUST-1726
ORD-02862,2025-01-07,Office Supplies,Binders,South,Standard Class,848.73,8,0.08,362.07,CUST-1408
ORD-00658,2025-01-08,Furniture,Tables,West,Second Class,125.75,6,0.17,5.5,CUST-1378
ORD-01714,2025-01-08,Furniture,Tables,Central,Same Day,179.9,9,0.1,58.9,CUST-1803
ORD-01297,2025-01-09,Furniture,Chairs,West,Second Class,314.13,5,0.1,35.15,CUST-1105
ORD-00946,2025-01-09,Office Supplies,Art,South,Standard Class,283.06,7,0.16,65.33,CUST-1945
ORD-01522,2025-01-09,Technology,Machines,Central,Second Class,397.71,5,0.28,19.26,CUST-1349
ORD-00865,2025-01-10,Technology,Phones,South,First Class,247.3,3,0.08,46.06,CUST-1298
ORD-01903,2025-01-10,Furniture,Furnishings,Central,Second Class,971.11,6,0.13,100.72,CUST-1902
ORD-03008,2025-01-10,Technology,Copiers,West,Same Day,562.36,4,0.1,-71.62,CUST-1847
ORD-01099,2025-01-10,Office Supplies,Storage,East,Second Class,531.31,6,0.15,112.06,CUST-1366
ORD-03204,2025-01-10,Office Supplies,Art,East,Standard Class,350.7,3,0.19,118.64,CUST-1433
ORD-02988,2025-01-10,Office Supplies,Storage,West,Same Day,166.87,3,0.1,-35.48,CUST-1947
ORD-00236,2025-01-11,Technology,Phones,East,First Class,945.74,1,0.23,21.78,CUST-1862
ORD-02852,2025-01-11,Technology,Phones,West,Same Day,939.37,10,0.08,-153.69,CUST-1426
ORD-02620,2025-01-11,Office Supplies,Storage,West,Standard Class,72.98,3,0.15,30.69,CUST-1323
ORD-02693,2025-01-11,Office Supplies,Art,West,Same Day,565.57,8,0.1,35.86,CUST-1050
ORD-00659,2025-01-12,Furniture,Chairs,Central,Standard Class,156.46,8,0.16,-22.33,CUST-1308
ORD-01605,2025-01-13,Technology,Phones,West,First Class,368.91,2,0.29,82.35,CUST-1325
ORD-00542,2025-01-13,Furniture,Bookcases,West,Second Class,238.6,1,0.11,53.2,CUST-1488
ORD-02052,2025-01-13,Office Supplies,Storage,South,Standard Class,796.84,3,0.27,89.46,CUST-1017
ORD-00611,2025-01-13,Furniture,Tables,Central,Standard Class,472.29,2,0.19,167.62,CUST-1283
ORD-03243,2025-01-13,Furniture,Bookcases,Central,Same Day,302.44,5,0.1,-68.58,CUST-1209
ORD-02933,2025-01-14,Furniture,Furnishings,West,First Class,289.12,9,0.25,3.43,CUST-1050
ORD-01508,2025-01-14,Technology,Machines,East,First Class,239.93,3,0.09,64.91,CUST-1400
ORD-01999,2025-01-14,Furniture,Furnishings,South,First Class,465.78,6,0.21,173.34,CUST-1547
ORD-01897,2025-01-15,Office Supplies,Binders,East,Standard Class,235.14,8,0.02,35.86,CUST-1204
ORD-01393,2025-01-15,Furniture,Bookcases,East,Second Class,500.32,10,0.19,-116.52,CUST-1944
ORD-02246,2025-01-15,Office Supplies,Art,East,Standard Class,508.22,6,0.21,95.3,CUST-1392
ORD-00494,2025-01-15,Furniture,Bookcases,Central,Second Class,718.04,1,0.07,-119.83,CUST-1505
ORD-02834,2025-01-15,Office Supplies,Storage,Central,First Class,322.39,8,0.2,51.2,CUST-1432
ORD-01338,2025-01-16,Office Supplies,Art,South,Same Day,666.62,6,0.23,-46.05,CUST-1800
ORD-01231,2025-01-16,Office Supplies,Paper,South,Standard Class,378.56,7,0.2,127.51,CUST-1330
ORD-02042,2025-01-16,Furniture,Tables,East,First Class,979.53,2,0.16,389.03,CUST-1042
ORD-00443,2025-01-17,Furniture,Bookcases,East,Second Class,420.47,6,0.22,27.95,CUST-1490
ORD-01663,2025-01-17,Office Supplies,Paper,Central,Standard Class,548.03,3,0.09,233.08,CUST-1933
ORD-03263,2025-01-19,Technology,Machines,West,First Class,430.28,8,0.01,-10.1,CUST-1622
ORD-02637,2025-01-19,Furniture,Bookcases,Central,First Class,909.02,4,0.11,291.17,CUST-1992
ORD-00985,2025-01-19,Furniture,Tables,East,Same Day,252.8,7,0.03,29.77,CUST-1744
ORD-03080,2025-01-19,Office Supplies,Art,South,Standard Class,406.64,10,0.16,60.38,CUST-1015
ORD-01073,2025-01-19,Office Supplies,Binders,Central,Second Class,815.86,9,0.15,-34.2,CUST-1967
ORD-00916,2025-01-20,Technology,Phones,Central,Second Class,854.8,7,0.17,-211.89,CUST-1063
ORD-01492,2025-01-20,Technology,Phones,East,Same Day,152.91,2,0.21,-6.61,CUST-1773
ORD-00092,2025-01-21,Technology,Accessories,South,Second Class,857.45,7,0.01,251.07,CUST-1722
ORD-00964,2025-01-21,Technology,Accessories,West,First Class,140.97,1,0.08,-18.97,CUST-1149
ORD-00897,2025-01-21,Office Supplies,Paper,South,Standard Class,694.92,9,0.29,111.9,CUST-1391
ORD-03148,2025-01-22,Office Supplies,Art,West,Standard Class,685.3,1,0.22,-64.48,CUST-1783
ORD-00733,2025-01-22,Office Supplies,Paper,South,Second Class,38.49,5,0.07,2.18,CUST-1254
ORD-02376,2025-01-23,Office Supplies,Paper,Central,Standard Class,282.31,8,0.09,48.08,CUST-1798
ORD-00917,2025-01-23,Office Supplies,Storage,Central,Standard Class,799.54,3,0.16,121.76,CUST-1227
ORD-01397,2025-01-23,Office Supplies,Art,East,Same Day,51.38,8,0.04,12.41,CUST-1072
ORD-00369,2025-01-23,Office Supplies,Paper,South,Standard Class,512.24,3,0.25,154.13,CUST-1185
ORD-02091,2025-01-24,Technology,Phones,Central,Same Day,312.07,9,0.17,50.53,CUST-1754
ORD-00468,2025-01-24,Office Supplies,Paper,West,Second Class,874.02,4,0.07,299.09,CUST-1856
ORD-00950,2025-01-24,Technology,Phones,South,Standard Class,251.78,9,0.21,-52.93,CUST-1459
ORD-03101,2025-01-24,Office Supplies,Art,East,First Class,183.46,6,0.1,32.26,CUST-1581
ORD-01598,2025-01-24,Technology,Machines,East,Second Class,836.17,8,0.17,46.0,CUST-1329
ORD-01478,2025-01-25,Office Supplies,Art,East,Standard Class,423.31,1,0.09,-104.78,CUST-1122
ORD-01614,2025-01-26,Technology,Copiers,West,Second Class,816.3,10,0.04,185.58,CUST-1135
ORD-01226,2025-01-26,Technology,Accessories,Central,First Class,385.52,5,0.05,-68.73,CUST-1323
ORD-02461,2025-01-26,Office Supplies,Paper,East,Second Class,105.41,8,0.2,6.49,CUST-1545
ORD-02095,2025-01-27,Office Supplies,Art,South,Same Day,573.79,9,0.23,190.51,CUST-1934
ORD-02574,2025-01-28,Technology,Phones,East,Standard Class,871.48,3,0.04,-155.39,CUST-1151
ORD-00632,2025-01-28,Furniture,Chairs,Central,Second Class,469.57,4,0.08,-62.65,CUST-1815
ORD-00874,2025-01-28,Technology,Phones,West,First Class,798.95,3,0.22,-165.01,CUST-1524
ORD-00885,2025-01-29,Furniture,Tables,West,Second Class,100.84,10,0.16,28.48,CUST-1209
ORD-01780,2025-01-29,Office Supplies,Storage,Central,Second Class,540.79,3,0.14,186.73,CUST-1830
ORD-02160,2025-01-29,Office Supplies,Storage,South,First Class,690.67,4,0.02,-196.56,CUST-1559
ORD-02445,2025-01-29,Technology,Accessories,East,Same Day,162.62,7,0.24,-32.06,CUST-1556
ORD-02380,2025-01-29,Office Supplies,Binders,East,Standard Class,513.79,6,0.1,135.76,CUST-1746
ORD-00828,2025-01-31,Technology,Accessories,Central,Standard Class,426.8,10,0.13,-39.17,CUST-1816
ORD-03165,2025-01-31,Technology,Accessories,West,First Class,743.23,3,0.17,1.44,CUST-1664
ORD-01944,2025-02-01,Furniture,Tables,East,Same Day,342.11,1,0.12,5.03,CUST-1002
ORD-01677,2025-02-02,Furniture,Tables,West,Second Class,82.77,8,0.08,-2.27,CUST-1078
ORD-01690,2025-02-02,Furniture,Tables,East,Second Class,840.79,4,0.09,-143.05,CUST-1992
ORD-02770,2025-02-02,Office Supplies,Binders,West,First Class,475.5,9,0.1,69.63,CUST-1772
ORD-01293,2025-02-02,Technology,Machines,East,Standard Class,757.01,10,0.08,142.7,CUST-1336
ORD-00373,2025-02-02,Technology,Phones,South,Standard Class,418.98,3,0.04,-56.22,CUST-1419
ORD-01559,2025-02-02,Office Supplies,Paper,South,Second Class,432.64,10,0.08,172.29,CUST-1000
ORD-02521,2025-02-03,Furniture,Tables,South,Standard Class,977.04,6,0.27,-203.21,CUST-1334
ORD-02112,2025-02-03,Furniture,Tables,South,First Class,875.11,2,0.21,-74.86,CUST-1659
ORD-00925,2025-02-04,Technology,Phones,Central,First Class,681.53,3,0.11,294.89,CUST-1695
ORD-01332,2025-02-05,Furniture,Tables,West,Second Class,233.3,2,0.22,49.83,CUST-1289
ORD-01585,2025-02-06,Office Supplies,Binders,South,Standard Class,543.4,8,0.01,-18.25,CUST-1417
ORD-02374,2025-02-06,Technology,Accessories,East,Same Day,990.67,6,0.02,34.21,CUST-1775
ORD-00849,2025-02-06,Technology,Copiers,Central,Standard Class,747.76,5,0.06,128.79,CUST-1141
ORD-00043,2025-02-07,Office Supplies,Storage,East,Standard Class,626.92,2,0.22,-29.21,CUST-1316
ORD-01201,2025-02-08,Office Supplies,Binders,East,Same Day,500.23,9,0.15,127.22,CUST-1560
ORD-00268,2025-02-08,Office Supplies,Storage,South,First Class,707.69,4,0.08,171.24,CUST-1815
ORD-01436,2025-02-08,Technology,Machines,West,Same Day,295.18,10,0.26,-54.82,CUST-1189
ORD-02520,2025-02-09,Furniture,Chairs,Central,Standard Class,187.41,4,0.0,-51.24,CUST-1189
ORD-03055,2025-02-09,Furniture,Chairs,East,First Class,318.93,6,0.28,59.23,CUST-1237
ORD-03058,2025-02-09,Furniture,Bookcases,Central,Same Day,279.05,8,0.04,83.49,CUST-1468
ORD-00079,2025-02-09,Office Supplies,Binders,West,Second Class,909.33,3,0.02,-149.05,CUST-1314
ORD-01977,2025-02-10,Furniture,Tables,South,Standard Class,357.55,3,0.16,3.79,CUST-1928
ORD-00062,2025-02-10,Furniture,Tables,East,Standard Class,851.79,10,0.24,218.15,CUST-1579
ORD-02942,2025-02-11,Office Supplies,Paper,Central,Second Class,685.62,10,0.19,-164.71,CUST-1370
ORD-00191,2025-02-11,Technology,Machines,East,First Class,48.52,6,0.24,4.26,CUST-1152
ORD-00152,2025-02-12,Technology,Accessories,Central,First Class,644.77,6,0.17,-116.63,CUST-1866
ORD-01098,2025-02-12,Office Supplies,Paper,South,Second Class,308.05,2,0.09,123.82,CUST-1472
ORD-01303,2025-02-12,Furniture,Furnishings,Central,First Class,83.68,3,0.1,6.31,CUST-1738
ORD-02719,2025-02-13,Furniture,Furnishings,Central,Same Day,104.51,3,0.25,18.36,CUST-1850
ORD-02402,2025-02-13,Office Supplies,Art,South,Standard Class,238.95,2,0.17,71.3,CUST-1992
ORD-01272,2025-02-13,Office Supplies,Paper,Central,First Class,895.5,4,0.17,50.06,CUST-1700
ORD-02443,2025-02-13,Technology,Copiers,Central,Same Day,312.89,10,0.18,122.63,CUST-1991
ORD-01109,2025-02-14,Office Supplies,Storage,Central,Standard Class,670.86,10,0.15,133.53,CUST-1400
ORD-00018,2025-02-15,Technology,Copiers,South,Standard Class,443.72,9,0.14,-38.8,CUST-1065
ORD-00256,2025-02-15,Office Supplies,Art,West,Same Day,969.04,5,0.22,155.95,CUST-1990
ORD-02674,2025-02-15,Furniture,Chairs,East,First Class,725.16,10,0.02,253.42,CUST-1602
ORD-02302,2025-02-15,Technology,Accessories,West,Second Class,304.9,8,0.03,135.96,CUST-1227
ORD-00532,2025-02-15,Technology,Copiers,East,Same Day,658.21,1,0.02,147.26,CUST-1678
ORD-02178,2025-02-16,Office Supplies,Paper,West,Standard Class,979.85,5,0.16,88.8,CUST-1276
ORD-00564,2025-02-16,Technology,Copiers,Central,First Class,314.69,9,0.16,82.9,CUST-1116
ORD-02794,2025-02-16,Office Supplies,Paper,West,Standard Class,216.6,6,0.03,97.83,CUST-1539
ORD-00550,2025-02-17,Office Supplies,Binders,Central,Standard Class,694.8,3,0.22,-109.02,CUST-1116
ORD-01010,2025-02-17,Technology,Phones,West,Standard Class,94.19,10,0.17,11.8,CUST-1809
ORD-01700,2025-02-17,Furniture,Chairs,West,Standard Class,825.32,1,0.01,-201.83,CUST-1540
ORD-02618,2025-02-17,Technology,Machines,South,Standard Class,574.42,6,0.27,182.61,CUST-1142
ORD-01881,2025-02-18,Office Supplies,Paper,South,Same Day,167.71,10,0.14,-41.49,CUST-1239
ORD-01302,2025-02-18,Furniture,Bookcases,Central,Standard Class,33.44,7,0.24,-1.0,CUST-1573
ORD-02673,2025-02-19,Technology,Phones,West,Second Class,327.07,7,0.25,104.91,CUST-1390
ORD-01949,2025-02-19,Furniture,Furnishings,South,First Class,506.08,6,0.12,181.63,CUST-1992
ORD-02150,2025-02-19,Office Supplies,Paper,East,Same Day,213.49,8,0.13,55.34,CUST-1984
ORD-02729,2025-02-19,Technology,Copiers,West,Same Day,884.1,6,0.07,276.62,CUST-1907
ORD-02972,2025-02-19,Technology,Phones,Central,Second Class,807.51,10,0.11,19.37,CUST-1590
ORD-02681,2025-02-19,Technology,Machines,Central,Second Class,103.72,10,0.3,21.61,CUST-1143
ORD-02957,2025-02-20,Technology,Phones,Central,Same Day,533.14,6,0.22,-120.96,CUST-1444
ORD-01764,2025-02-20,Office Supplies,Art,Central,Same Day,130.93,8,0.22,41.46,CUST-1224
ORD-02840,2025-02-20,Office Supplies,Binders,West,First Class,149.94,9,0.11,-11.47,CUST-1967
ORD-00939,2025-02-21,Furniture,Bookcases,West,Standard Class,568.01,9,0.18,16.65,CUST-1157
ORD-02334,2025-02-21,Furniture,Furnishings,East,Same Day,740.16,1,0.16,222.51,CUST-1315
ORD-02644,2025-02-22,Office Supplies,Binders,South,First Class,115.64,9,0.28,3.28,CUST-1818
ORD-02754,2025-02-23,Technology,Accessories,East,Standard Class,951.91,2,0.02,61.26,CUST-1797
ORD-02634,2025-02-23,Furniture,Furnishings,South,Same Day,32.71,9,0.05,14.97,CUST-1553
ORD-00773,2025-02-24,Office Supplies,Paper,Central,Same Day,764.35,8,0.22,-131.5,CUST-1662
ORD-01534,2025-02-24,Office Supplies,Paper,East,Same Day,176.7,7,0.06,-8.08,CUST-1414
ORD-00421,2025-02-25,Technology,Machines,East,Second Class,33.52,6,0.01,-8.01,CUST-1182
ORD-01072,2025-02-25,Technology,Phones,East,Same Day,69.66,1,0.2,4.15,CUST-1394
ORD-00861,2025-02-25,Office Supplies,Storage,South,Second Class,607.67,5,0.18,50.82,CUST-1701
ORD-02257,2025-02-26,Furniture,Chairs,West,Second Class,944.26,3,0.14,-174.49,CUST-1076
ORD-00265,2025-02-27,Technology,Machines,Central,Same Day,106.65,8,0.1,-5.74,CUST-1829
ORD-02387,2025-02-27,Furniture,Tables,Central,Same Day,140.83,1,0.28,18.65,CUST-1479
ORD-03237,2025-02-27,Office Supplies,Art,West,Standard Class,409.66,1,0.04,88.39,CUST-1502
ORD-03256,2025-02-27,Furniture,Furnishings,West,Second Class,762.77,7,0.15,319.87,CUST-1997
